failure,rawReadErrorRate,spinUpTime,startStopCount,reallocatedSectors,seekErrorRate,powerOnHours,spinRetryCount,powerCycleCount,reportedUncorrect,loadCycleCount,temperature,pendingSectors,offlineUncorrectable,crcErrorCount
0,0.0,350.0,8.0,0.0,0.0,5248.0,0.0,8.0,0.0,237.0,37.0,0.0,0.0,0.0
0,0.0,357.0,8.0,0.0,0.0,5069.0,0.0,8.0,0.0,894.0,34.0,0.0,0.0,0.0
0,0.0,7735.0,4.0,0.0,0.0,34474.0,0.0,4.0,0.0,9.0,34.0,0.0,0.0,0.0
0,0.0,352.0,8.0,0.0,0.0,3044.0,0.0,8.0,0.0,212.0,36.0,0.0,0.0,0.0
0,142268688.0,0.0,13.0,0.0,261647504.0,26770.0,0.0,13.0,0.0,4821.0,38.0,0.0,0.0,0.0
0,191256072.0,0.0,11.0,0.0,811919244.0,39762.0,0.0,11.0,0.0,2088.0,25.0,0.0,0.0,0.0
0,54915808.0,0.0,12.0,0.0,520300422.0,38524.0,0.0,11.0,0.0,3875.0,21.0,0.0,0.0,0.0
0,0.0,7872.0,2.0,0.0,0.0,27261.0,0.0,2.0,0.0,136.0,34.0,0.0,0.0,0.0
0,0.0,380.0,24.0,0.0,0.0,49423.0,0.0,24.0,0.0,1894.0,31.0,0.0,0.0,0.0
0,0.0,7917.0,9.0,0.0,0.0,29155.0,0.0,9.0,0.0,27.0,41.0,0.0,0.0,0.0
0,0.0,391.0,18.0,0.0,0.0,46385.0,0.0,18.0,0.0,1386.0,31.0,0.0,0.0,0.0
0,0.0,350.0,10.0,0.0,0.0,3198.0,0.0,10.0,0.0,347.0,40.0,0.0,0.0,0.0
0,0.0,327.0,10.0,0.0,0.0,8561.0,0.0,10.0,0.0,6017.0,36.0,0.0,0.0,0.0
0,0.0,7896.0,2.0,0.0,0.0,30574.0,0.0,2.0,0.0,168.0,29.0,0.0,0.0,0.0
0,0.0,325.0,10.0,0.0,0.0,4339.0,0.0,10.0,0.0,289.0,35.0,0.0,0.0,0.0
0,0.0,342.0,9.0,0.0,0.0,4194.0,0.0,9.0,0.0,222.0,35.0,0.0,0.0,0.0
0,54629712.0,0.0,20.0,0.0,482543341.0,26541.0,0.0,20.0,0.0,4325.0,26.0,0.0,0.0,0.0
0,0.0,350.0,9.0,0.0,0.0,797.0,0.0,9.0,0.0,364.0,36.0,0.0,0.0,0.0
0,0.0,335.0,10.0,0.0,0.0,8700.0,0.0,10.0,0.0,515.0,40.0,0.0,0.0,0.0
0,0.0,355.0,44.0,0.0,0.0,1314.0,0.0,44.0,0.0,154.0,40.0,0.0,0.0,0.0
0,0.0,8188.0,14.0,0.0,0.0,21105.0,0.0,14.0,0.0,992.0,30.0,0.0,0.0,0.0
0,118788128.0,0.0,51.0,0.0,1171752804.0,67561.0,0.0,52.0,0.0,87046.0,33.0,0.0,0.0,0.0
0,0.0,5377.0,9.0,0.0,0.0,5103.0,0.0,9.0,0.0,19.0,34.0,0.0,0.0,0.0
0,0.0,348.0,16.0,0.0,0.0,9982.0,0.0,16.0,0.0,683.0,37.0,0.0,0.0,0.0
0,0.0,8081.0,43.0,0.0,0.0,26151.0,0.0,43.0,0.0,153.0,32.0,0.0,0.0,0.0
0,0.0,8080.0,5.0,0.0,0.0,28604.0,0.0,5.0,0.0,16.0,23.0,0.0,0.0,0.0
0,0.0,386.0,19.0,0.0,0.0,49420.0,0.0,19.0,0.0,1931.0,39.0,0.0,0.0,0.0
0,0.0,7861.0,5.0,0.0,0.0,37454.0,0.0,5.0,0.0,20.0,38.0,0.0,0.0,0.0
0,82903760.0,0.0,29.0,0.0,3821701521.0,62108.0,0.0,29.0,0.0,83831.0,42.0,0.0,0.0,0.0
0,0.0,8220.0,19.0,0.0,0.0,25514.0,0.0,19.0,0.0,241.0,35.0,0.0,0.0,0.0
0,212557384.0,0.0,1.0,0.0,949419917.0,12083.0,0.0,1.0,0.0,4341.0,25.0,0.0,0.0,0.0
0,0.0,325.0,5.0,0.0,0.0,9231.0,0.0,5.0,0.0,851.0,44.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,24860.0,0.0,7.0,0.0,0.0,31.0,0.0,0.0,0.0
0,0.0,8308.0,13.0,0.0,0.0,14177.0,0.0,13.0,0.0,31.0,29.0,0.0,0.0,0.0
0,0.0,8292.0,11.0,0.0,0.0,6205.0,0.0,11.0,0.0,19.0,31.0,0.0,0.0,0.0
0,0.0,335.0,8.0,0.0,0.0,19142.0,0.0,8.0,0.0,2708.0,34.0,0.0,0.0,0.0
0,35216200.0,0.0,10.0,0.0,373012819.0,19305.0,0.0,10.0,0.0,1767.0,41.0,0.0,0.0,0.0
0,0.0,8142.0,12.0,0.0,0.0,10738.0,0.0,12.0,0.0,39.0,22.0,0.0,0.0,0.0
0,0.0,0.0,7.0,0.0,0.0,27257.0,0.0,6.0,0.0,872.0,40.0,0.0,0.0,0.0
0,0.0,7770.0,5.0,0.0,0.0,28561.0,0.0,5.0,0.0,6.0,43.0,0.0,0.0,0.0
0,0.0,7786.0,9.0,0.0,0.0,35683.0,0.0,9.0,0.0,93.0,42.0,0.0,0.0,0.0
0,108265272.0,0.0,21.0,0.0,1172907932.0,69554.0,0.0,21.0,0.0,73986.0,41.0,0.0,0.0,0.0
0,179730848.0,0.0,4.0,0.0,587731821.0,29092.0,0.0,4.0,0.0,3191.0,27.0,0.0,0.0,0.0
0,0.0,370.0,44.0,0.0,0.0,1337.0,0.0,44.0,0.0,157.0,41.0,0.0,0.0,0.0
0,0.0,5678.0,11.0,0.0,0.0,5292.0,0.0,11.0,0.0,23.0,32.0,0.0,0.0,0.0
0,0.0,7784.0,3.0,0.0,0.0,33402.0,0.0,3.0,0.0,8.0,34.0,0.0,0.0,0.0
0,162988760.0,0.0,4.0,0.0,65535504.0,20007.0,0.0,4.0,0.0,870.0,29.0,0.0,0.0,0.0
0,226446512.0,0.0,10.0,16.0,115417336.0,43346.0,0.0,10.0,0.0,2145.0,24.0,0.0,0.0,0.0
0,0.0,7890.0,6.0,0.0,0.0,40303.0,0.0,5.0,0.0,542.0,29.0,0.0,0.0,0.0
0,102124168.0,0.0,17.0,0.0,537979854.0,62707.0,0.0,17.0,0.0,92565.0,27.0,0.0,0.0,0.0
0,157401584.0,0.0,7.0,0.0,500853559.0,39158.0,0.0,7.0,0.0,1911.0,30.0,0.0,0.0,0.0
0,74615674.0,0.0,8.0,0.0,759029644.0,33776.0,0.0,8.0,0.0,3558.0,29.0,0.0,0.0,0.0
0,78633224.0,0.0,5.0,0.0,922329153.0,17761.0,0.0,5.0,0.0,5821.0,40.0,0.0,0.0,0.0
0,100309904.0,0.0,8.0,0.0,883038483.0,62141.0,0.0,8.0,0.0,94354.0,27.0,0.0,0.0,0.0
0,0.0,7970.0,6.0,0.0,0.0,36803.0,0.0,6.0,0.0,402.0,35.0,0.0,0.0,0.0
0,62532152.0,0.0,3.0,0.0,456614351.0,4767.0,0.0,3.0,0.0,268.0,37.0,0.0,0.0,0.0
0,0.0,5416.0,8.0,0.0,0.0,5306.0,0.0,8.0,0.0,19.0,34.0,0.0,0.0,0.0
0,0.0,541.0,12.0,0.0,0.0,64361.0,0.0,12.0,0.0,224.0,33.0,0.0,0.0,0.0
0,117536648.0,0.0,11.0,0.0,894704115.0,11230.0,0.0,11.0,0.0,589.0,34.0,0.0,0.0,0.0
0,0.0,381.0,32.0,0.0,0.0,46390.0,0.0,32.0,0.0,1546.0,30.0,0.0,0.0,0.0
0,51628808.0,0.0,6.0,0.0,79092167.0,25488.0,0.0,6.0,0.0,3418.0,35.0,0.0,0.0,0.0
0,16734576.0,0.0,1.0,0.0,169837489.0,14788.0,0.0,1.0,0.0,12560.0,31.0,0.0,0.0,0.0
0,0.0,305.0,9.0,0.0,0.0,5567.0,0.0,9.0,0.0,546.0,40.0,0.0,0.0,0.0
0,0.0,7637.0,6.0,0.0,0.0,36476.0,0.0,6.0,0.0,9.0,29.0,0.0,0.0,0.0
0,0.0,6226.0,7.0,0.0,0.0,542.0,0.0,7.0,0.0,14.0,35.0,0.0,0.0,0.0
0,0.0,380.0,7.0,0.0,0.0,34505.0,0.0,7.0,0.0,2722.0,33.0,0.0,0.0,0.0
0,0.0,328.0,8.0,0.0,0.0,11104.0,0.0,8.0,0.0,1201.0,39.0,0.0,0.0,0.0
0,0.0,390.0,6.0,0.0,0.0,33519.0,0.0,6.0,0.0,1390.0,42.0,0.0,0.0,0.0
0,0.0,355.0,6.0,0.0,0.0,9250.0,0.0,6.0,0.0,862.0,36.0,0.0,0.0,0.0
0,0.0,7856.0,4.0,0.0,0.0,40701.0,0.0,4.0,0.0,61.0,33.0,0.0,0.0,0.0
0,0.0,7959.0,6.0,0.0,0.0,37070.0,0.0,6.0,0.0,99.0,32.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,33358.0,0.0,5.0,0.0,987.0,26.0,0.0,0.0,0.0
0,197271008.0,0.0,17.0,0.0,213328406.0,40465.0,0.0,16.0,0.0,3251.0,32.0,0.0,0.0,0.0
0,0.0,297.0,9.0,0.0,0.0,4250.0,0.0,9.0,0.0,220.0,45.0,0.0,0.0,0.0
0,0.0,7752.0,6.0,0.0,0.0,28864.0,0.0,6.0,0.0,15.0,25.0,0.0,0.0,0.0
0,0.0,8105.0,12.0,0.0,0.0,9835.0,0.0,12.0,0.0,35.0,32.0,0.0,0.0,0.0
0,0.0,333.0,59.0,0.0,0.0,5486.0,0.0,59.0,0.0,304.0,36.0,0.0,0.0,39.0
0,0.0,392.0,9.0,0.0,0.0,49198.0,0.0,9.0,0.0,539.0,31.0,0.0,0.0,0.0
0,205228320.0,0.0,10.0,16.0,154030719.0,42642.0,0.0,9.0,0.0,2005.0,29.0,0.0,0.0,0.0
0,0.0,0.0,9.0,0.0,0.0,46909.0,0.0,9.0,0.0,1724.0,39.0,0.0,0.0,0.0
0,0.0,8021.0,5.0,0.0,0.0,34656.0,0.0,5.0,0.0,15.0,19.0,0.0,0.0,0.0
0,134899848.0,0.0,37.0,0.0,749055145.0,37689.0,0.0,37.0,0.0,1818.0,29.0,0.0,0.0,0.0
0,101329792.0,0.0,6.0,0.0,859743699.0,38510.0,0.0,5.0,0.0,2045.0,31.0,0.0,0.0,0.0
0,0.0,7796.0,17.0,0.0,0.0,36884.0,0.0,17.0,0.0,156.0,32.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,32418.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,0.0
0,0.0,8081.0,1.0,0.0,0.0,5656.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,0.0
0,0.0,360.0,9.0,0.0,0.0,4022.0,0.0,9.0,0.0,209.0,39.0,0.0,0.0,0.0
0,21101984.0,0.0,7.0,0.0,2918920159.0,72669.0,0.0,7.0,0.0,81357.0,43.0,0.0,0.0,0.0
0,198884944.0,0.0,266.0,0.0,721712737.0,10646.0,0.0,16.0,0.0,697.0,26.0,0.0,0.0,0.0
0,191275296.0,0.0,4.0,0.0,215193963.0,25481.0,0.0,4.0,0.0,3301.0,29.0,0.0,0.0,0.0
0,0.0,309.0,4.0,0.0,0.0,34511.0,0.0,4.0,0.0,1075.0,27.0,0.0,0.0,0.0
0,0.0,414.0,16.0,0.0,0.0,35540.0,0.0,16.0,0.0,1841.0,21.0,0.0,0.0,0.0
0,0.0,7921.0,3.0,0.0,0.0,36531.0,0.0,3.0,0.0,200.0,32.0,0.0,0.0,0.0
0,187044968.0,0.0,10.0,0.0,931354167.0,38418.0,0.0,10.0,0.0,1935.0,44.0,0.0,0.0,0.0
0,0.0,8576.0,4.0,0.0,0.0,10787.0,0.0,4.0,0.0,14.0,34.0,0.0,0.0,0.0
0,185141328.0,0.0,4.0,0.0,564861319.0,26568.0,0.0,4.0,0.0,28459.0,23.0,0.0,0.0,0.0
0,0.0,7745.0,9.0,0.0,0.0,35008.0,0.0,9.0,0.0,14.0,34.0,0.0,0.0,0.0
0,0.0,7823.0,5.0,0.0,0.0,30096.0,0.0,5.0,0.0,10.0,30.0,0.0,0.0,0.0
0,173425048.0,0.0,2.0,0.0,544097978.0,23107.0,0.0,2.0,0.0,4869.0,45.0,0.0,0.0,0.0
0,4043560.0,0.0,16.0,0.0,174329880.0,35884.0,0.0,16.0,0.0,2881.0,36.0,0.0,0.0,3.0
0,0.0,8156.0,15.0,0.0,0.0,26474.0,0.0,15.0,0.0,917.0,40.0,0.0,0.0,0.0
0,0.0,345.0,10.0,21.0,0.0,17631.0,0.0,10.0,0.0,4503.0,38.0,0.0,0.0,0.0
0,0.0,7775.0,13.0,0.0,0.0,35360.0,0.0,13.0,0.0,23.0,36.0,0.0,0.0,0.0
0,0.0,8044.0,8.0,0.0,0.0,10556.0,0.0,8.0,0.0,94.0,34.0,0.0,0.0,0.0
0,0.0,8069.0,13.0,0.0,0.0,6198.0,0.0,13.0,0.0,24.0,32.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,36144.0,0.0,5.0,0.0,1164.0,30.0,0.0,0.0,197.0
0,0.0,7928.0,8.0,0.0,0.0,40712.0,0.0,7.0,0.0,67.0,27.0,0.0,0.0,0.0
0,187583160.0,0.0,6.0,0.0,622174968.0,29521.0,0.0,6.0,0.0,1611.0,27.0,0.0,0.0,0.0
0,62148896.0,0.0,3.0,0.0,532718745.0,12089.0,0.0,3.0,0.0,2406.0,29.0,0.0,0.0,0.0
0,0.0,352.0,9.0,0.0,0.0,15178.0,0.0,9.0,0.0,906.0,29.0,0.0,0.0,0.0
0,175637112.0,0.0,7.0,8.0,3405569882.0,20964.0,0.0,7.0,0.0,1019.0,39.0,0.0,0.0,0.0
0,0.0,371.0,8.0,0.0,0.0,34805.0,0.0,8.0,0.0,2007.0,40.0,0.0,0.0,0.0
0,67956280.0,0.0,18.0,0.0,26048072.0,42054.0,0.0,17.0,0.0,2439.0,29.0,0.0,0.0,0.0
0,0.0,540.0,21.0,0.0,0.0,49631.0,0.0,21.0,0.0,672.0,34.0,0.0,0.0,0.0
0,42878840.0,0.0,11.0,0.0,768948384.0,39045.0,0.0,11.0,0.0,2984.0,39.0,0.0,0.0,0.0
0,0.0,401.0,15.0,0.0,0.0,51712.0,0.0,15.0,0.0,2052.0,33.0,0.0,0.0,0.0
0,190917640.0,0.0,9.0,0.0,979707268.0,38007.0,0.0,9.0,0.0,2082.0,39.0,0.0,0.0,0.0
0,0.0,7908.0,6.0,0.0,0.0,29776.0,0.0,6.0,0.0,13.0,39.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,36143.0,0.0,5.0,0.0,1795.0,35.0,0.0,0.0,0.0
0,14048496.0,0.0,14.0,0.0,3960306538.0,64027.0,0.0,14.0,0.0,78593.0,35.0,0.0,0.0,0.0
0,0.0,406.0,59.0,0.0,0.0,49268.0,0.0,59.0,0.0,2183.0,36.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,45184.0,0.0,8.0,0.0,1759.0,39.0,0.0,0.0,0.0
0,221699184.0,0.0,43.0,0.0,229143557.0,34141.0,0.0,37.0,0.0,5184.0,25.0,0.0,0.0,0.0
0,0.0,345.0,8.0,0.0,0.0,3060.0,0.0,8.0,0.0,212.0,37.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,4296.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0
0,0.0,352.0,8.0,0.0,0.0,4224.0,0.0,8.0,0.0,227.0,39.0,0.0,0.0,0.0
0,0.0,400.0,16.0,0.0,0.0,50773.0,0.0,16.0,0.0,2522.0,41.0,0.0,0.0,0.0
0,0.0,8087.0,10.0,0.0,0.0,5117.0,0.0,10.0,0.0,21.0,39.0,0.0,0.0,0.0
0,0.0,392.0,24.0,0.0,0.0,49444.0,0.0,24.0,0.0,1898.0,32.0,0.0,0.0,0.0
0,0.0,7960.0,11.0,0.0,0.0,9088.0,0.0,11.0,0.0,21.0,31.0,0.0,0.0,0.0
0,0.0,7755.0,12.0,0.0,0.0,32436.0,0.0,12.0,0.0,143.0,40.0,0.0,0.0,0.0
0,122250592.0,0.0,1.0,0.0,967259009.0,12112.0,0.0,1.0,0.0,4930.0,22.0,0.0,0.0,0.0
0,0.0,326.0,15.0,0.0,0.0,8748.0,0.0,15.0,0.0,538.0,32.0,0.0,0.0,0.0
0,0.0,8087.0,8.0,0.0,0.0,18573.0,0.0,8.0,0.0,397.0,35.0,3.0,0.0,0.0
0,0.0,7942.0,13.0,0.0,0.0,7960.0,0.0,13.0,0.0,26.0,26.0,0.0,0.0,0.0
0,0.0,7834.0,4.0,0.0,0.0,28617.0,0.0,4.0,0.0,7.0,42.0,0.0,0.0,0.0
0,36524120.0,0.0,10.0,0.0,931676654.0,38472.0,0.0,10.0,0.0,1803.0,44.0,0.0,0.0,0.0
0,0.0,8020.0,10.0,0.0,0.0,9599.0,0.0,10.0,0.0,21.0,33.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,35556.0,0.0,8.0,0.0,1339.0,42.0,0.0,0.0,0.0
0,197810608.0,0.0,9.0,0.0,22532788.0,32850.0,0.0,9.0,0.0,1694.0,29.0,0.0,0.0,0.0
0,0.0,8058.0,56.0,0.0,0.0,33669.0,0.0,56.0,0.0,65.0,34.0,0.0,0.0,0.0
0,0.0,357.0,13.0,0.0,0.0,9878.0,0.0,13.0,0.0,679.0,29.0,0.0,0.0,0.0
0,0.0,409.0,11.0,0.0,0.0,47917.0,0.0,11.0,0.0,1803.0,40.0,0.0,0.0,0.0
0,121836616.0,0.0,11.0,0.0,217540065.0,29788.0,0.0,11.0,0.0,3107.0,33.0,0.0,0.0,0.0
0,87246416.0,0.0,13.0,0.0,496272224.0,26825.0,0.0,13.0,0.0,4860.0,32.0,0.0,0.0,0.0
0,81783032.0,0.0,21.0,0.0,559817061.0,62743.0,0.0,21.0,0.0,85272.0,32.0,0.0,0.0,0.0
0,44875688.0,0.0,40.0,0.0,390793296.0,42049.0,0.0,40.0,0.0,2373.0,35.0,0.0,0.0,0.0
0,0.0,7992.0,3.0,0.0,0.0,24700.0,0.0,3.0,0.0,102.0,28.0,0.0,0.0,0.0
0,0.0,7932.0,5.0,0.0,0.0,32716.0,0.0,5.0,0.0,152.0,34.0,0.0,0.0,0.0
0,0.0,7997.0,13.0,0.0,0.0,16543.0,0.0,13.0,0.0,25.0,28.0,0.0,0.0,0.0
0,183827224.0,0.0,3.0,0.0,241515223.0,19320.0,0.0,3.0,0.0,1758.0,40.0,0.0,0.0,0.0
0,0.0,343.0,13.0,0.0,0.0,10417.0,0.0,13.0,0.0,4231.0,36.0,0.0,0.0,0.0
0,0.0,335.0,8.0,0.0,0.0,10743.0,0.0,8.0,0.0,2252.0,37.0,0.0,0.0,0.0
0,0.0,4577.0,12.0,0.0,0.0,5148.0,0.0,12.0,0.0,23.0,36.0,0.0,0.0,0.0
0,0.0,347.0,13.0,0.0,0.0,9037.0,0.0,13.0,0.0,796.0,39.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,29967.0,0.0,5.0,0.0,1073.0,42.0,0.0,0.0,0.0
0,0.0,7730.0,19.0,0.0,0.0,52695.0,0.0,19.0,0.0,112.0,41.0,0.0,0.0,0.0
0,0.0,305.0,12.0,0.0,0.0,714.0,0.0,12.0,0.0,43.0,35.0,0.0,0.0,0.0
0,0.0,8004.0,13.0,0.0,0.0,26496.0,0.0,13.0,0.0,875.0,40.0,0.0,0.0,0.0
0,232722520.0,0.0,13.0,0.0,576946419.0,22352.0,0.0,12.0,0.0,4543.0,41.0,0.0,0.0,0.0
0,200099360.0,0.0,5.0,0.0,525944880.0,12110.0,0.0,5.0,0.0,2473.0,41.0,0.0,0.0,0.0
0,208602960.0,0.0,13.0,0.0,72207229.0,43343.0,0.0,12.0,0.0,1976.0,24.0,0.0,0.0,0.0
0,0.0,0.0,9.0,0.0,0.0,31086.0,0.0,9.0,0.0,1214.0,44.0,8.0,0.0,0.0
0,0.0,317.0,13.0,0.0,0.0,9062.0,0.0,13.0,0.0,772.0,33.0,0.0,0.0,0.0
0,0.0,0.0,7.0,0.0,0.0,47083.0,0.0,7.0,0.0,1838.0,42.0,0.0,0.0,0.0
0,115836944.0,0.0,5.0,0.0,471546558.0,12106.0,0.0,5.0,0.0,2738.0,37.0,0.0,0.0,0.0
0,0.0,397.0,10.0,0.0,0.0,34828.0,0.0,10.0,0.0,1232.0,30.0,0.0,0.0,0.0
0,0.0,8159.0,14.0,0.0,0.0,7689.0,0.0,14.0,0.0,24.0,39.0,0.0,0.0,0.0
0,46583512.0,0.0,19.0,8.0,818735456.0,61801.0,0.0,18.0,0.0,2960.0,24.0,0.0,0.0,0.0
0,0.0,7724.0,5.0,0.0,0.0,34329.0,0.0,5.0,0.0,10.0,18.0,0.0,0.0,0.0
0,125805912.0,0.0,5.0,0.0,32166648.0,29327.0,0.0,5.0,0.0,3977.0,42.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,343.0,11.0,0.0,0.0,5767.0,0.0,11.0,0.0,263.0,38.0,0.0,0.0,0.0
0,0.0,8331.0,6.0,3.0,0.0,20860.0,0.0,6.0,0.0,944.0,28.0,1.0,0.0,0.0
0,0.0,330.0,11.0,0.0,0.0,27850.0,0.0,11.0,0.0,1467.0,31.0,0.0,0.0,0.0
0,120891584.0,0.0,1.0,0.0,434349572.0,5344.0,0.0,1.0,0.0,240.0,39.0,0.0,0.0,0.0
0,0.0,540.0,11.0,0.0,0.0,64384.0,0.0,11.0,0.0,416.0,31.0,0.0,0.0,0.0
0,0.0,7734.0,6.0,0.0,0.0,34662.0,0.0,6.0,0.0,16.0,22.0,0.0,0.0,0.0
0,0.0,332.0,13.0,0.0,0.0,18949.0,0.0,13.0,0.0,1010.0,33.0,0.0,0.0,0.0
0,0.0,326.0,59.0,0.0,0.0,5505.0,0.0,59.0,0.0,299.0,40.0,0.0,0.0,16.0
0,99805552.0,0.0,11.0,0.0,1175104255.0,69552.0,0.0,11.0,0.0,81523.0,28.0,0.0,0.0,0.0
0,0.0,7919.0,5.0,0.0,0.0,30758.0,0.0,5.0,0.0,8.0,28.0,0.0,0.0,0.0
0,0.0,8167.0,8.0,0.0,0.0,18353.0,0.0,8.0,0.0,48.0,32.0,0.0,0.0,0.0
0,0.0,7859.0,12.0,0.0,0.0,41010.0,0.0,12.0,0.0,143.0,32.0,0.0,0.0,0.0
0,76990016.0,0.0,6.0,0.0,72958763.0,34812.0,0.0,6.0,0.0,2996.0,33.0,0.0,0.0,0.0
0,107725176.0,0.0,38.0,0.0,991445365.0,37711.0,0.0,38.0,0.0,1755.0,32.0,0.0,0.0,0.0
0,0.0,347.0,10.0,0.0,0.0,8742.0,0.0,10.0,0.0,524.0,29.0,0.0,0.0,0.0
0,0.0,352.0,17.0,0.0,0.0,19218.0,0.0,17.0,0.0,2808.0,38.0,0.0,0.0,0.0
0,0.0,360.0,12.0,0.0,0.0,9021.0,0.0,12.0,0.0,412.0,41.0,0.0,0.0,0.0
0,232143320.0,0.0,34.0,0.0,1718363796.0,68824.0,0.0,34.0,0.0,90822.0,27.0,0.0,0.0,0.0
0,0.0,7967.0,10.0,0.0,0.0,32375.0,0.0,10.0,0.0,16.0,23.0,0.0,0.0,0.0
0,0.0,8355.0,9.0,0.0,0.0,7166.0,0.0,9.0,0.0,22.0,29.0,0.0,0.0,0.0
0,0.0,9557.0,15.0,0.0,0.0,1974.0,0.0,15.0,0.0,21.0,38.0,0.0,0.0,0.0
0,0.0,8059.0,14.0,0.0,0.0,16551.0,0.0,14.0,0.0,467.0,29.0,0.0,0.0,0.0
0,129338032.0,0.0,9.0,0.0,723618409.0,36309.0,0.0,9.0,0.0,1827.0,27.0,0.0,0.0,0.0
0,0.0,7902.0,4.0,0.0,0.0,32459.0,0.0,4.0,0.0,111.0,41.0,0.0,0.0,0.0
0,0.0,7948.0,9.0,0.0,0.0,15489.0,0.0,9.0,0.0,704.0,32.0,0.0,0.0,0.0
0,0.0,7680.0,11.0,0.0,0.0,40735.0,0.0,11.0,0.0,69.0,33.0,0.0,0.0,0.0
0,0.0,8053.0,6.0,0.0,0.0,37725.0,0.0,6.0,0.0,176.0,38.0,0.0,0.0,0.0
0,0.0,352.0,16.0,0.0,0.0,15205.0,0.0,16.0,0.0,908.0,35.0,0.0,0.0,6.0
0,0.0,7871.0,4.0,0.0,0.0,37703.0,0.0,4.0,0.0,209.0,35.0,0.0,0.0,0.0
0,171982408.0,0.0,13.0,0.0,1094034395.0,66403.0,0.0,13.0,0.0,84376.0,44.0,0.0,0.0,0.0
0,0.0,355.0,5.0,0.0,0.0,11154.0,0.0,5.0,0.0,1199.0,34.0,0.0,0.0,0.0
0,0.0,375.0,9.0,0.0,0.0,4243.0,0.0,9.0,0.0,224.0,37.0,0.0,0.0,0.0
0,153996872.0,0.0,23.0,0.0,606440383.0,28127.0,0.0,23.0,0.0,1496.0,24.0,0.0,0.0,0.0
0,126638928.0,0.0,11.0,0.0,377012264.0,42670.0,0.0,11.0,0.0,1981.0,36.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,49307.0,0.0,8.0,0.0,2191.0,31.0,0.0,1.0,0.0
0,0.0,413.0,16.0,0.0,0.0,30944.0,0.0,16.0,0.0,1214.0,34.0,0.0,0.0,0.0
0,0.0,6798.0,26.0,0.0,0.0,17395.0,0.0,26.0,0.0,26.0,33.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,46947.0,0.0,5.0,0.0,1826.0,44.0,0.0,0.0,0.0
0,0.0,549.0,21.0,0.0,0.0,66257.0,0.0,18.0,0.0,1105.0,29.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,8259.0,0.0,43.0,0.0,0.0,37.0,0.0,0.0,0.0
0,0.0,330.0,13.0,0.0,0.0,17182.0,0.0,13.0,0.0,1929.0,33.0,0.0,0.0,0.0
0,0.0,8023.0,9.0,0.0,0.0,11199.0,0.0,9.0,0.0,23.0,36.0,0.0,0.0,0.0
0,0.0,8052.0,22.0,0.0,0.0,16548.0,0.0,22.0,0.0,526.0,30.0,0.0,0.0,0.0
0,0.0,7020.0,12.0,0.0,0.0,28194.0,0.0,12.0,0.0,52.0,42.0,0.0,0.0,0.0
0,43215824.0,0.0,12.0,0.0,831916578.0,63575.0,0.0,10.0,0.0,30133.0,31.0,0.0,0.0,0.0
0,0.0,8196.0,9.0,0.0,0.0,25471.0,0.0,9.0,0.0,254.0,30.0,0.0,0.0,0.0
0,156443944.0,0.0,4.0,0.0,27595772.0,25499.0,0.0,4.0,0.0,2984.0,43.0,0.0,0.0,0.0
0,105059024.0,0.0,16.0,0.0,2386019799.0,70280.0,0.0,16.0,3.0,79296.0,36.0,0.0,0.0,0.0
0,0.0,8030.0,15.0,0.0,0.0,18041.0,0.0,15.0,0.0,50.0,27.0,0.0,0.0,0.0
0,0.0,7987.0,49.0,0.0,0.0,27374.0,0.0,49.0,0.0,90.0,31.0,0.0,0.0,0.0
0,0.0,5180.0,8.0,0.0,0.0,7201.0,0.0,8.0,0.0,23.0,27.0,0.0,0.0,0.0
0,0.0,350.0,19.0,0.0,0.0,18937.0,0.0,19.0,0.0,1010.0,29.0,0.0,0.0,0.0
0,187961096.0,0.0,17.0,0.0,2303348895.0,69575.0,0.0,17.0,0.0,76900.0,34.0,0.0,0.0,0.0
0,0.0,7787.0,6.0,0.0,0.0,37007.0,0.0,6.0,0.0,14.0,38.0,0.0,0.0,0.0
0,0.0,7046.0,11.0,0.0,0.0,6363.0,0.0,11.0,0.0,21.0,36.0,0.0,0.0,0.0
